strategy,category,score_variant,n,allocation,signal_date,execution_date,exit_execution_date,regime,gross_return,net_return,turnover_half_l1,traded_notional,cost,valid_weight_fraction,max_stock_weight,top3_stock_weight,stock_hhi,effective_stock_count,max_sector_weight,sector_hhi,effective_sector_count
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2022-07-29,2022-08-01,2022-09-01,RISK_ON,0.04168764547593801,0.041068684292042516,0.3094805919477439,0.6189611838954878,0.0006189611838954878,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.6000000000000001,0.46000000000000013,2.1739130434782603
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2022-07-29,2022-08-01,2022-09-01,RISK_ON,0.041863919434261855,0.041263543753330835,0.3001878404655088,0.6003756809310176,0.0006003756809310176,1.0,0.11048446052453825,0.32105457930424297,0.10025630717422837,9.97443480799837,0.613067001379418,0.4686658732868234,2.1337162720785523
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.05257536920198499,-0.053578911999225216,0.5017713986201154,1.0035427972402309,0.001003542797240231,1.0,0.16710446871824908,0.4278413146797974,0.1107963875320235,9.025565023146353,0.26073684596154834,0.16807808529535737,5.94961561016558
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.04679916030710301,-0.04781597277173078,0.5084062323138856,1.0168124646277712,0.0010168124646277711,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.2,0.16000000000000003,6.249999999999999
full_dynamic_n10_score,allocation,full_dynamic,10,score,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.04625842570816444,-0.04725894507193178,0.5002596818836654,1.0005193637673309,0.001000519363767331,1.0,0.10696821694187177,0.3114503710867763,0.10008713621753117,9.99129396435704,0.20448621650385834,0.16081080424364658,6.218487648907512
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.04681049039869,-0.047982637690751055,0.5860736460305274,1.1721472920610547,0.0011721472920610547,1.0,0.30633260058275136,0.7316682505408432,0.22068017410543142,4.531444675778819,0.30633260058275136,0.2206801741054314,4.531444675778819
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.04290881084798371,-0.04375256730815007,0.42187823008317815,0.8437564601663563,0.0008437564601663563,1.0,0.08179418573568527,0.22997714788602935,0.05591031743483527,17.885786485929405,0.29514274806437374,0.17694440828876715,5.6514925205663165
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.04931010101252959,-0.05050636810135098,0.5981335444106954,1.1962670888213909,0.001196267088821391,1.0,0.12,0.36,0.1040747414676666,9.608479309176808,0.24,0.16240869509416267,6.157305798314626
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.04381290107425625,-0.044873542086325074,0.5303205060344142,1.0606410120688283,0.0010606410120688283,1.0,0.15760319956224664,0.4199947486846956,0.1104090139477758,9.05723150895095,0.35108149828356505,0.249439345059128,4.008990641644591
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.04651237109530074,-0.04795198617005645,0.7198075373778537,1.4396150747557075,0.0014396150747557075,0.9999999999999999,0.166055207435882,0.4380659570755065,0.11192811806360231,8.934305492671266,0.2582633781851761,0.21462885722850128,4.659205723372815
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.03676071781584299,-0.03772997368353229,0.4846279338446517,0.9692558676893034,0.0009692558676893034,1.0,0.1763993821422271,0.43751676953307234,0.1126554619750334,8.876622424411336,0.37457225432044555,0.272871646431806,3.6647266693936715
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.06728636260391288,-0.068322389922023,0.5180136590550575,1.036027318110115,0.001036027318110115,0.9999999999999999,0.13267117137533513,0.39254654023056734,0.10840487445411369,9.224677442187218,0.35656338063621484,0.27238090942149096,3.6713292503644883
no_quality_n10,factor_ablation,no_quality,10,invvol,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.05059897206053855,-0.05201212565881045,0.706576799135949,1.413153598271898,0.0014131535982718978,1.0,0.15705014957542807,0.3939182373164948,0.10698676939779557,9.3469501474694,0.33942423040667563,0.2233241107734902,4.477796851116827
no_value_n10,factor_ablation,no_value,10,invvol,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.03670898573170898,-0.03799200508646645,0.6415096773787361,1.2830193547574722,0.0012830193547574721,1.0,0.15993782660984573,0.44892157741025146,0.11358517666974476,8.803965705028181,0.24822676188182785,0.15230852793906202,6.565620543585686
no_growth_n10,factor_ablation,no_growth,10,invvol,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.022586858265513213,-0.023408922632315587,0.4110321834011863,0.8220643668023726,0.0008220643668023726,1.0,0.15227243435873689,0.43260512935376816,0.1129345928365487,8.854682829089484,0.2563532145043126,0.18996079456527237,5.264244142000524
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.05177953457903932,-0.05302556029292495,0.6230128569428162,1.2460257138856323,0.0012460257138856322,1.0,0.17723091530732382,0.42685595421897105,0.11124835716889712,8.988896784172741,0.22876370195973061,0.16063883072894813,6.22514491335745
hyp_no_growth_low_vol_n10,interaction_hypothesis,no_growth_low_vol,10,invvol,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.023097786942167287,-0.023906362669160908,0.40428786349680984,0.8085757269936197,0.0008085757269936197,1.0000000000000002,0.17496846851049738,0.4719972374436323,0.11600056737241132,8.620647490365915,0.35077935973429775,0.25815048390685724,3.873709569960783
hyp_no_growth_low_vol_macro_sector_n10,interaction_hypothesis,no_growth_low_vol_macro_sector,10,invvol,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.02838784853769787,-0.029239541895927337,0.4258466791147341,0.8516933582294682,0.0008516933582294683,1.0,0.1735755872783823,0.46832833261759066,0.11571535337579965,8.641895572425716,0.335769592348235,0.28163784621910726,3.5506591653950683
hyp_static_neutral_no_growth_low_vol_n10,interaction_hypothesis,static_neutral_no_growth_low_vol,10,invvol,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.034432999967278034,-0.03544011161959312,0.5035558261575437,1.0071116523150874,0.0010071116523150873,1.0,0.17617777877884191,0.47855558962532596,0.1166087357226896,8.575686836860381,0.35351972641926854,0.29640184638270506,3.3737981466850595
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.02161123269929386,-0.022237645295141367,0.3132062979237532,0.6264125958475064,0.0006264125958475064,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.5,0.3400000000000001,2.9411764705882346
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2022-08-31,2022-09-01,2022-10-03,RISK_ON,-0.021372245194292105,-0.02200261919425709,0.31518699998249344,0.6303739999649869,0.0006303739999649869,1.0,0.11094583037865541,0.31371960576040336,0.10016970593236127,9.983058158074671,0.5033652080676053,0.34269000363294794,2.918089204233371
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.16575809683464715,0.1641865091730123,0.7857938308174272,1.5715876616348543,0.0015715876616348543,1.0,0.1617026705113519,0.4546490329374814,0.11457137671324673,8.728183501738267,0.2957198740522009,0.2009419936673102,4.976560557349953
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.16050836578826175,0.15910836578826174,0.7000000000000001,1.4000000000000001,0.0014000000000000002,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.4,0.24000000000000007,4.166666666666665
full_dynamic_n10_score,allocation,full_dynamic,10,score,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.162227837315358,0.16084820584881865,0.6898157332696722,1.3796314665393443,0.0013796314665393444,1.0,0.1116812380443908,0.3201156926420587,0.10028774034934362,9.971308522024596,0.4158498272024299,0.24955325795005084,4.007160668686418
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.17047060547429715,0.16874435687181835,0.8631243012393964,1.7262486024787929,0.0017262486024787929,1.0,0.3377644474704197,0.7012248651837163,0.22523549115181213,4.439797630853767,0.5152986764348708,0.4012079934669996,2.4924727729340534
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.1337197393949923,0.13256744406301926,0.5761476659865168,1.1522953319730336,0.0011522953319730335,0.9999999999999999,0.08801183143848001,0.24726790397270504,0.05748459590010345,17.395964681352147,0.23835335535126212,0.17322151971059208,5.772954778775402
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.15432424312474713,0.15282080940095566,0.7517168618957396,1.5034337237914792,0.0015034337237914792,1.0,0.12,0.36,0.10395297462816974,9.619734342157194,0.3,0.210752110117211,4.7449109735786
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.15444559748508158,0.1527209225169983,0.8623374840416477,1.7246749680832953,0.0017246749680832954,1.0,0.1653349578383421,0.44426491225255327,0.11268332782974905,8.874427293369253,0.33449471017541743,0.272979271361239,3.663281812620416
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.16055982844289193,0.15884227289702832,0.8587777729318133,1.7175555458636267,0.0017175555458636268,1.0000000000000002,0.1559406606180772,0.4404604162685035,0.11237569582287446,8.898721317607597,0.28045938058745123,0.21898101868483566,4.566605845592632
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.1553479745474364,0.15378727247058763,0.7803510384243905,1.560702076848781,0.001560702076848781,1.0,0.1546986296566743,0.4483612646128641,0.11364726651620358,8.7991557619859,0.24497380937776103,0.19098757515762482,5.235942700328466
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.16100734803754518,0.15913201411120173,0.9376669631717224,1.8753339263434448,0.0018753339263434447,1.0,0.17499650867484517,0.4671494289970666,0.11464467747535419,8.722602933005552,0.38649431199571954,0.2823290106742849,3.5419668620369733
no_quality_n10,factor_ablation,no_quality,10,invvol,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.14460208714866227,0.1428867526885205,0.8576672300708894,1.7153344601417788,0.0017153344601417788,0.9999999999999999,0.16264142622286187,0.4648712530733749,0.11623989153316897,8.60289859883989,0.3421513778874138,0.2302947778231268,4.342260859983675
no_value_n10,factor_ablation,no_value,10,invvol,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.11282510485898825,0.11173311113965247,0.5459968596678912,1.0919937193357825,0.0010919937193357824,0.9999999999999999,0.16078835705755573,0.4412600949968626,0.11346047119587124,8.813642226759846,0.36121035142886315,0.27540691593884425,3.630990879771719
no_growth_n10,factor_ablation,no_growth,10,invvol,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.16615448481182296,0.1649522177300699,0.6011335408765301,1.2022670817530603,0.0012022670817530604,0.9999999999999999,0.1575970200263964,0.4598919077349386,0.11471280905539052,8.717422302134867,0.3588206077384771,0.2369735396722338,4.219880419489594
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.16318782369917728,0.161844708975296,0.6715573619406412,1.3431147238812824,0.0013431147238812825,1.0,0.16308537545231988,0.3857902498577183,0.10579736916993936,9.45203087605825,0.6563346581955629,0.4737117033800439,2.110988588343429
hyp_no_growth_low_vol_n10,interaction_hypothesis,no_growth_low_vol,10,invvol,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.16789636462280927,0.16661430697519727,0.6410288238059936,1.2820576476119872,0.0012820576476119871,1.0,0.16892815138391185,0.44281742781733907,0.11275413565507458,8.868854292485494,0.5832074346958155,0.40326181429172686,2.479778557154886
hyp_no_growth_low_vol_macro_sector_n10,interaction_hypothesis,no_growth_low_vol_macro_sector,10,invvol,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.15236977823864126,0.15106077958002098,0.6544993293101414,1.3089986586202829,0.001308998658620283,0.9999999999999999,0.18990379757265383,0.4018002532905365,0.11025745883739625,9.069681185694332,0.6289176962016273,0.48335049929320784,2.068892038928845
hyp_static_neutral_no_growth_low_vol_n10,interaction_hypothesis,static_neutral_no_growth_low_vol,10,invvol,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.1550599775867111,0.1537921599968557,0.6339087949277161,1.2678175898554322,0.0012678175898554324,1.0,0.18007782390971516,0.41672756995091287,0.10957612950458485,9.126075218400175,0.6109517386024721,0.44935869330928957,2.2253936885821166
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.15125598628346984,0.1502496308168403,0.5031777333147651,1.0063554666295302,0.0010063554666295302,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.7000000000000001,0.5400000000000001,1.8518518518518514
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2022-09-30,2022-10-03,2022-11-01,HIGH_REAL_RATES,0.15341121519968945,0.15243445227424954,0.4883814627199525,0.976762925439905,0.000976762925439905,1.0,0.11659444684508825,0.3265657401930762,0.10050334127316327,9.949917956280158,0.7082846181619015,0.5478450443190049,1.8253336602561463
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2022-10-31,2022-11-01,2022-12-01,HIGH_REAL_RATES,0.06335135105227592,0.06247260317563135,0.439373938322285,0.87874787664457,0.00087874787664457,1.0,0.15581774254959077,0.4007322070411581,0.10837687024659494,9.227061066855441,0.3632370259818734,0.287575585593826,3.477346652828894
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2022-10-31,2022-11-01,2022-12-01,HIGH_REAL_RATES,0.055556499735935176,0.05473130992254914,0.4125949066930176,0.8251898133860353,0.0008251898133860352,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.4,0.30000000000000004,3.333333333333333
full_dynamic_n10_score,allocation,full_dynamic,10,score,2022-10-31,2022-11-01,2022-12-01,HIGH_REAL_RATES,0.054940228878304784,0.054129101077469516,0.4055639004176353,0.8111278008352706,0.0008111278008352706,1.0,0.10319592852057725,0.30890499070634553,0.10006095761902963,9.993907951664653,0.4074737345106738,0.3032818839164872,3.2972625568211114
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2022-10-31,2022-11-01,2022-12-01,HIGH_REAL_RATES,0.03335010322253796,0.03233372207066317,0.5081905759373921,1.0163811518747843,0.0010163811518747842,1.0000000000000002,0.28535782820211214,0.6818957787975494,0.2114682535776965,4.728842193008349,0.5656529391382547,0.42359012912047855,2.360772669741739
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2022-10-31,2022-11-01,2022-12-01,HIGH_REAL_RATES,0.05755535238767313,0.05672066169846581,0.4173453446036561,0.8346906892073122,0.0008346906892073121,1.0,0.07965250807482246,0.21128622260326557,0.053687986319827886,18.626140940411524,0.2669832604736365,0.20944297897359412,4.774569216407472
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2022-10-31,2022-11-01,2022-12-01,HIGH_REAL_RATES,0.062219409861545595,0.06138213037128202,0.4186397451317885,0.837279490263577,0.0008372794902635769,1.0,0.12,0.35432161470451495,0.1022171571224894,9.783093446843516,0.30000000000000004,0.2536815019839903,3.9419508012180935
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2022-10-31,2022-11-01,2022-12-01,HIGH_REAL_RATES,0.06335808703575134,0.062494004184685426,0.43204142553295594,0.8640828510659119,0.0008640828510659119,0.9999999999999999,0.15704862191528318,0.4063929645299611,0.10886574422997175,9.185625901638678,0.36873592296882707,0.28886907939392453,3.461775840107558
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2022-10-31,2022-11-01,2022-12-01,HIGH_REAL_RATES,0.06348284164592888,0.06258553347594123,0.44865408499382164,0.8973081699876433,0.0008973081699876433,1.0,0.15661063798143798,0.40336545830270953,0.10866637622071343,9.20247858425765,0.3656950722983979,0.28784339342365484,3.4741113495982723
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2022-10-31,2022-11-01,2022-12-01,HIGH_REAL_RATES,0.05672813585012273,0.05606408621266627,0.3320248187282278,0.6640496374564556,0.0006640496374564557,1.0000000000000002,0.14428644087597997,0.4026502797754854,0.10830082336109263,9.233540142772846,0.30165214702110765,0.23531247030102256,4.249668531041954
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2022-10-31,2022-11-01,2022-12-01,HIGH_REAL_RATES,0.05830791137077043,0.05717777917738476,0.5650660966928377,1.1301321933856754,0.0011301321933856754,0.9999999999999999,0.13114243486246122,0.38347724606126565,0.10555834439118592,9.47343391721005,0.38347724606126565,0.30798790724220304,3.2468807264357804
no_quality_n10,factor_ablation,no_quality,10,invvol,2022-10-31,2022-11-01,2022-12-01,HIGH_REAL_RATES,0.05620025642370585,0.05502974517867701,0.5852556225144226,1.1705112450288453,0.0011705112450288453,1.0,0.1458579343057888,0.3735893529181591,0.10482099001853565,9.540073985402815,0.334812963499327,0.2335528876358629,4.281685446591953
